CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.04;Provisões;49570337.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.04;Provisões;73138945.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;49570337.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;73138945.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.04.01.01;Provisões Fiscais;40379382.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.04.01.01;Provisões Fiscais;63732002.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;9190955.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;9406943.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.04.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.04.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.04.01.04;Provisões Cíveis;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.04.01.04;Provisões Cíveis;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.04.02;Outras Provisões;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.04.02;Outras Provisões;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.04.02.01;Provisões para Garantias;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.04.02.01;Provisões para Garantias;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.04.02.02;Provisões para Reestruturação;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.04.02.02;Provisões para Reestruturação;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.06.01;Lucros a Apropriar;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.06.01;Lucros a Apropriar;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.06.02;Receitas a Apropriar;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.06.02;Receitas a Apropriar;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03;Patrimônio Líquido Consolidado;-14759382.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03;Patrimônio Líquido Consolidado;-14142231.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.01;Capital Social Realizado;2609030.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.01;Capital Social Realizado;2609030.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.02;Reservas de Capital;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.02;Reservas de Capital;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.02.01;Ágio na Emissão de Ações;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.02.01;Ágio na Emissão de Ações;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.02.02;Reserva Especial de Ágio na Incorporação;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.02.02;Reserva Especial de Ágio na Incorporação;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.02.03;Alienação de Bônus de Subscrição;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.02.03;Alienação de Bônus de Subscrição;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.02.04;Opções Outorgadas;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.02.04;Opções Outorgadas;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.02.05;Ações em Tesouraria;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.02.05;Ações em Tesouraria;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.03;Reservas de Reavaliação;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.03;Reservas de Reavaliação;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.04;Reservas de Lucros;-17964368.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.04;Reservas de Lucros;-17686498.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.04.01;Reserva Legal;-17964368.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.04.01;Reserva Legal;-17686498.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.04.02;Reserva Estatutária;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.04.02;Reserva Estatutária;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.04.03;Reserva para Contingências;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.04.03;Reserva para Contingências;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.04.05;Reserva de Retenção de Lucros;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.04.05;Reserva de Retenção de Lucros;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.04.07;Reserva de Incentivos Fiscais;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.04.07;Reserva de Incentivos Fiscais;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.04.08;Dividendo Adicional Proposto;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.04.08;Dividendo Adicional Proposto;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.04.09;Ações em Tesouraria;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.04.09;Ações em Tesouraria;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.05;Lucros/Prejuízos Acumulados;277870.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.05;Lucros/Prejuízos Acumulados;597540.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.06;Ajustes de Avaliação Patrimonial;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.06;Ajustes de Avaliação Patrimonial;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.07;Ajustes Acumulados de Conversão;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.07;Ajustes Acumulados de Conversão;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.08;Outros Resultados Abrangentes;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.08;Outros Resultados Abrangentes;0.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2020-12-31;2.03.09;Participação dos Acionistas Não Controladores;318086.0000000000;S
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2021-12-31;2.03.09;Participação dos Acionistas Não Controladores;337697.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2;Passivo Total;455839.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2;Passivo Total;1617617.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01;Passivo Circulante;149288.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01;Passivo Circulante;290576.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.01;Obrigações Sociais e Trabalhistas;7853.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.01;Obrigações Sociais e Trabalhistas;17911.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.01.01;Obrigações Sociais;0.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.01.01;Obrigações Sociais;0.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.01.02;Obrigações Trabalhistas;0.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.01.02;Obrigações Trabalhistas;0.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.02;Fornecedores;36286.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.02;Fornecedores;75483.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.02.01;Fornecedores Nacionais;36286.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.02.01;Fornecedores Nacionais;75483.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.02.02;Fornecedores Estrangeiros;0.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.02.02;Fornecedores Estrangeiros;0.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.03;Obrigações Fiscais;0.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.03;Obrigações Fiscais;0.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.03.01;Obrigações Fiscais Federais;0.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.03.01;Obrigações Fiscais Federais;0.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;0.0000000000;S
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;0.0000000000;S
