CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.11;Lucro/Prejuízo Consolidado do Período;202473.0000000000;S
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.11;Lucro/Prejuízo Consolidado do Período;318405.0000000000;S
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;169071.0000000000;S
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;274868.0000000000;S
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.11.02;Atribuído a Sócios Não Controladores;33402.0000000000;S
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.11.02;Atribuído a Sócios Não Controladores;43537.0000000000;S
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99.01.01;ON;0.6386000000;N
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99.01.01;ON;1.0364000000;N
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99.02.01;ON;0.6386000000;N
05.878.397/0001-32;2021-12-31;1;ALIANSCE SONAE SHOPPING CENTERS S.A.;022357;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99.02.01;ON;1.0364000000;N
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.01;Receita de Venda de Bens e/ou Serviços;718045.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.01;Receita de Venda de Bens e/ou Serviços;1066582.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-479047.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-771722.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.03;Resultado Bruto;238998.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.03;Resultado Bruto;294860.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04;Despesas/Receitas Operacionais;-115703.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04;Despesas/Receitas Operacionais;-160361.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.01;Despesas com Vendas;0.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.01;Despesas com Vendas;0.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.02;Despesas Gerais e Administrativas;-15567.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.02;Despesas Gerais e Administrativas;-27817.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.04;Outras Receitas Operacionais;-5698.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.04;Outras Receitas Operacionais;-1396.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.05;Outras Despesas Operacionais;-94438.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.05;Outras Despesas Operacionais;-131148.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.05.01;Despesas com Pessoal;-53023.0000000000;N
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.05.01;Despesas com Pessoal;-58808.0000000000;N
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.05.02;Despesas Comerciais;-41415.0000000000;N
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.05.02;Despesas Comerciais;-72340.0000000000;N
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;123295.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;134499.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.06;Resultado Financeiro;-32015.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.06;Resultado Financeiro;-40193.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.06.01;Receitas Financeiras;51301.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.06.01;Receitas Financeiras;94846.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.06.02;Despesas Financeiras;-83316.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.06.02;Despesas Financeiras;-135039.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;91280.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;94306.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-20693.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-21852.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.08.01;Corrente;-26314.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.08.01;Corrente;-24061.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.08.02;Diferido;5621.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.08.02;Diferido;2209.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.09;Resultado Líquido das Operações Continuadas;70587.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.09;Resultado Líquido das Operações Continuadas;72454.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.11;Lucro/Prejuízo Consolidado do Período;70587.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.11;Lucro/Prejuízo Consolidado do Período;72454.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;70587.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;72454.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.0000000000;S
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99.01.01;ON;1.5759000000;N
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99.01.01;ON;1.3555000000;N
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99.02.01;ON;1.5759000000;N
05.917.486/0001-40;2021-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99.02.01;ON;1.3555000000;N
06.047.087/0001-39;2021-12-31;1;REDE D'OR SÃO LUIZ S.A.;024821;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.01;Receita de Venda de Bens e/ou Serviços;14029408.0000000000;S
06.047.087/0001-39;2021-12-31;1;REDE D'OR SÃO LUIZ S.A.;024821;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.01;Receita de Venda de Bens e/ou Serviços;20381883.0000000000;S
06.047.087/0001-39;2021-12-31;1;REDE D'OR SÃO LUIZ S.A.;024821;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-11462348.0000000000;S
06.047.087/0001-39;2021-12-31;1;REDE D'OR SÃO LUIZ S.A.;024821;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-15572114.0000000000;S
06.047.087/0001-39;2021-12-31;1;REDE D'OR SÃO LUIZ S.A.;024821;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.03;Resultado Bruto;2567060.0000000000;S
06.047.087/0001-39;2021-12-31;1;REDE D'OR SÃO LUIZ S.A.;024821;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.03;Resultado Bruto;4809769.0000000000;S
06.047.087/0001-39;2021-12-31;1;REDE D'OR SÃO LUIZ S.A.;024821;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04;Despesas/Receitas Operacionais;-929834.0000000000;S
06.047.087/0001-39;2021-12-31;1;REDE D'OR SÃO LUIZ S.A.;024821;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04;Despesas/Receitas Operacionais;-1141402.0000000000;S
06.047.087/0001-39;2021-12-31;1;REDE D'OR SÃO LUIZ S.A.;024821;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.01;Despesas com Vendas;-24360.0000000000;S
06.047.087/0001-39;2021-12-31;1;REDE D'OR SÃO LUIZ S.A.;024821;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.01;Despesas com Vendas;-37070.0000000000;S
06.047.087/0001-39;2021-12-31;1;REDE D'OR SÃO LUIZ S.A.;024821;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.02;Despesas Gerais e Administrativas;-720831.0000000000;S
06.047.087/0001-39;2021-12-31;1;REDE D'OR SÃO LUIZ S.A.;024821;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.02;Despesas Gerais e Administrativas;-919056.0000000000;S
06.047.087/0001-39;2021-12-31;1;REDE D'OR SÃO LUIZ S.A.;024821;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
06.047.087/0001-39;2021-12-31;1;REDE D'OR SÃO LUIZ S.A.;024821;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
